scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,attack_leaf_label,baseline_score,post_score,delta_score,abs_delta_score,adversarial_effectivity,adversarial_direction,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_chronological_age,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat_sex
scenario_00841,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,450.0,380.0,-70.0,70.0,70.0,-1,profile_0252,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.7,0.6,False,True,False,False,profile_panel_factorial,53,1,59.0,70.741,62.179,64.627,61.504,61.618,50.454,61.854,23.027,23.046,16.964,32.352,18.834,14.317,21.423,3.764,22.819,14.552,14.835,9.918,17.66,13.925,25.398,21.252,13.63,26.504,33.448,28.36,24.765,18.375,23.743,17.307,16.676,17.581,30.958,20.773,0.4821,0.5179,Male
scenario_00842,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,217.0,254.0,37.0,37.0,-37.0,-1,profile_0252,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,53,2,59.0,70.741,62.179,64.627,61.504,61.618,50.454,61.854,23.027,23.046,16.964,32.352,18.834,14.317,21.423,3.764,22.819,14.552,14.835,9.918,17.66,13.925,25.398,21.252,13.63,26.504,33.448,28.36,24.765,18.375,23.743,17.307,16.676,17.581,30.958,20.773,0.4821,0.5179,Male
scenario_00843,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,210.0,240.0,30.0,30.0,-30.0,-1,profile_0252,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.8,False,True,False,False,profile_panel_factorial,53,3,59.0,70.741,62.179,64.627,61.504,61.618,50.454,61.854,23.027,23.046,16.964,32.352,18.834,14.317,21.423,3.764,22.819,14.552,14.835,9.918,17.66,13.925,25.398,21.252,13.63,26.504,33.448,28.36,24.765,18.375,23.743,17.307,16.676,17.581,30.958,20.773,0.4821,0.5179,Male
scenario_00844,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,187.0,120.0,-67.0,67.0,-67.0,1,profile_0252,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.0,0.0,True,True,False,False,profile_panel_factorial,53,4,59.0,70.741,62.179,64.627,61.504,61.618,50.454,61.854,23.027,23.046,16.964,32.352,18.834,14.317,21.423,3.764,22.819,14.552,14.835,9.918,17.66,13.925,25.398,21.252,13.63,26.504,33.448,28.36,24.765,18.375,23.743,17.307,16.676,17.581,30.958,20.773,0.4821,0.5179,Male
scenario_00845,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,472.0,520.0,48.0,48.0,-48.0,-1,profile_0252,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.7,0.8,False,True,False,False,profile_panel_factorial,53,1,59.0,70.741,62.179,64.627,61.504,61.618,50.454,61.854,23.027,23.046,16.964,32.352,18.834,14.317,21.423,3.764,22.819,14.552,14.835,9.918,17.66,13.925,25.398,21.252,13.63,26.504,33.448,28.36,24.765,18.375,23.743,17.307,16.676,17.581,30.958,20.773,0.4821,0.5179,Male
scenario_00846,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,423.0,387.0,-36.0,36.0,36.0,-1,profile_0252,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,53,2,59.0,70.741,62.179,64.627,61.504,61.618,50.454,61.854,23.027,23.046,16.964,32.352,18.834,14.317,21.423,3.764,22.819,14.552,14.835,9.918,17.66,13.925,25.398,21.252,13.63,26.504,33.448,28.36,24.765,18.375,23.743,17.307,16.676,17.581,30.958,20.773,0.4821,0.5179,Male
scenario_00847,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,42.0,58.0,16.0,16.0,-16.0,-1,profile_0252,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,53,3,59.0,70.741,62.179,64.627,61.504,61.618,50.454,61.854,23.027,23.046,16.964,32.352,18.834,14.317,21.423,3.764,22.819,14.552,14.835,9.918,17.66,13.925,25.398,21.252,13.63,26.504,33.448,28.36,24.765,18.375,23.743,17.307,16.676,17.581,30.958,20.773,0.4821,0.5179,Male
scenario_00848,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,450.0,480.0,30.0,30.0,30.0,1,profile_0252,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,53,4,59.0,70.741,62.179,64.627,61.504,61.618,50.454,61.854,23.027,23.046,16.964,32.352,18.834,14.317,21.423,3.764,22.819,14.552,14.835,9.918,17.66,13.925,25.398,21.252,13.63,26.504,33.448,28.36,24.765,18.375,23.743,17.307,16.676,17.581,30.958,20.773,0.4821,0.5179,Male
scenario_00849,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,623.0,678.0,55.0,55.0,-55.0,-1,profile_0257,0.75,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,54,1,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00850,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,423.0,387.0,-36.0,36.0,36.0,-1,profile_0257,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,54,2,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00851,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,215.0,250.0,35.0,35.0,-35.0,-1,profile_0257,0.62,0.5,0.6,True,True,0.7,0.8,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,54,3,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00852,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,423.0,487.0,64.0,64.0,64.0,1,profile_0257,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,54,4,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00853,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,623.0,587.0,-36.0,36.0,36.0,-1,profile_0257,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.8,False,True,False,False,profile_panel_factorial,54,1,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00854,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,312.0,350.0,38.0,38.0,-38.0,-1,profile_0257,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,54,2,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00855,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,214.0,250.0,36.0,36.0,-36.0,-1,profile_0257,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,54,3,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00856,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,487.0,420.0,-67.0,67.0,-67.0,1,profile_0257,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,54,4,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00857,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,623.0,665.0,42.0,42.0,-42.0,-1,profile_0257,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.85,0.9,False,True,False,False,profile_panel_factorial,54,1,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00858,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,312.0,350.0,38.0,38.0,-38.0,-1,profile_0257,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,54,2,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00859,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,321.0,384.0,63.0,63.0,-63.0,-1,profile_0257,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,54,3,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00860,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,487.0,425.0,-62.0,62.0,-62.0,1,profile_0257,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.7,0.8,False,True,False,False,profile_panel_factorial,54,4,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00861,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,487.0,523.0,36.0,36.0,-36.0,-1,profile_0257,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,54,1,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00862,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,312.0,350.0,38.0,38.0,-38.0,-1,profile_0257,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,54,2,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00863,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,215.0,250.0,35.0,35.0,-35.0,-1,profile_0257,0.72,0.8,0.9,False,True,0.7,0.6,False,True,0.8,0.9,False,False,False,False,profile_panel_factorial,54,3,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00864,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,452.0,510.0,58.0,58.0,58.0,1,profile_0257,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,54,4,45.0,15.085,20.959,20.313,35.431,13.532,28.939,22.377,56.947,57.251,44.493,62.527,39.126,63.706,54.008,35.618,21.327,35.698,36.405,28.688,48.772,34.418,32.182,45.005,50.877,37.979,46.776,29.291,40.352,78.289,83.291,78.121,83.092,80.127,79.449,80.395,0.4112,0.5888,Male
scenario_00865,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,687.0,720.0,33.0,33.0,-33.0,-1,profile_0259,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,55,1,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
scenario_00866,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,687.0,723.0,36.0,36.0,-36.0,-1,profile_0259,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,55,2,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
scenario_00867,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,342.0,400.0,58.0,58.0,-58.0,-1,profile_0259,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.7,0.6,False,False,False,False,profile_panel_factorial,55,3,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
scenario_00868,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,683.0,730.0,47.0,47.0,47.0,1,profile_0259,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,55,4,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
scenario_00869,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,683.0,640.0,-43.0,43.0,43.0,-1,profile_0259,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,55,1,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
scenario_00870,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,450.0,513.0,63.0,63.0,-63.0,-1,profile_0259,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.7,False,True,False,False,profile_panel_factorial,55,2,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
scenario_00871,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,450.0,520.0,70.0,70.0,-70.0,-1,profile_0259,0.72,0.8,0.9,False,False,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,55,3,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
scenario_00872,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,683.0,720.0,37.0,37.0,37.0,1,profile_0259,0.62,0.7,0.8,False,False,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,55,4,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
scenario_00873,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,687.0,723.0,36.0,36.0,-36.0,-1,profile_0259,0.75,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,55,1,60.0,68.803,68.94,60.585,72.421,81.714,57.428,68.315,95.97,97.768,83.967,100.0,86.596,99.472,93.962,65.45,71.379,58.48,67.157,74.719,84.133,70.22,66.363,75.442,59.724,65.209,63.064,56.455,64.376,37.596,33.099,30.004,33.751,45.716,39.603,36.628,0.4632,0.5368,Male
