config_label,config_n_tasks,config_attack_leaf,config_attack_label,config_opinion_leaf,config_opinion_label,config_opinion_domain,adversarial_direction,task_reliability_weight,profile_id,sex,age_years,bf_agreeableness,bf_conscientiousness,bf_extraversion,bf_neuroticism,bf_openness,predicted_adversarial_effectivity,config_csi_pct,config_csi_raw,observed_baseline_score,observed_post_score,observed_delta_score,observed_abs_delta_score,observed_adversarial_effectivity
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0202,Female,57.0,55.159,35.21,41.861,16.998,53.347,-27.674190952951413,74.0,-31.49987945880643,217.0,289.0,72.0,72.0,-72.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0465,Female,68.0,44.208,42.59,34.068,58.961,78.701,-23.7851655860812,73.0,-31.631156505956323,450.0,510.0,60.0,60.0,-60.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0437,Male,44.0,86.134,28.814,85.754,71.197,73.959,-19.477329786168,72.0,-31.661793344428954,450.0,510.0,60.0,60.0,-60.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0198,Male,44.0,83.064,17.927,33.55,64.288,64.896,-24.41653230648988,71.0,-31.662479220959717,450.0,480.0,30.0,30.0,-30.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0222,Other,32.0,81.189,71.503,56.635,72.076,57.574,-23.061552655471132,70.0,-31.67868723044838,372.0,450.0,78.0,78.0,-78.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0400,Male,36.0,26.917,8.56,8.882,55.983,42.872,-24.383629906751732,69.0,-31.717028725051478,123.0,105.0,-18.0,18.0,18.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0310,Female,51.0,25.465,58.336,64.727,70.238,46.856,-18.61345699921246,68.0,-31.780881460946404,321.0,270.0,-51.0,51.0,51.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0422,Female,43.0,28.834,56.776,57.351,27.214,73.853,-24.688040444350413,67.0,-31.84390645360849,450.0,510.0,60.0,60.0,-60.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0186,Male,18.0,89.153,49.468,74.956,72.541,29.169,-20.650074980607354,66.0,-31.878881988305018,215.0,250.0,35.0,35.0,-35.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0224,Male,40.0,46.691,9.125,62.552,69.727,48.091,-18.807923195588735,65.0,-31.898734691478325,342.0,280.0,-62.0,62.0,62.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0467,Male,18.0,25.694,41.113,96.754,67.286,26.65,-15.647634658329626,64.0,-31.92186894059593,42.0,28.0,-14.0,14.0,14.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0226,Female,37.0,9.645,82.409,47.134,60.455,77.719,-21.836098162581532,63.0,-31.961246650872546,423.0,460.0,37.0,37.0,-37.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0341,Male,18.0,37.5,44.827,32.092,46.34,54.204,-24.77253677706089,62.0,-31.996825627621334,120.0,155.0,35.0,35.0,-35.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0359,Female,42.0,44.717,33.872,72.117,32.795,6.029,-21.849480426213052,61.0,-32.015829809420055,217.0,189.0,-28.0,28.0,28.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0203,Female,28.0,14.219,70.852,91.866,28.479,41.444,-20.760886324524908,60.0,-32.076528168728835,217.0,289.0,72.0,72.0,-72.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0410,Other,31.0,47.861,42.909,41.159,73.662,9.513,-20.953886601213636,59.0,-32.12982373833564,217.0,180.0,-37.0,37.0,37.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0382,Other,58.0,94.892,31.442,56.677,18.504,81.277,-28.550988544933766,57.99999999999999,-32.17954957053848,487.0,523.0,36.0,36.0,-36.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0067,Male,21.0,54.342,24.135,51.282,34.992,23.294,-24.368666080180407,56.99999999999999,-32.256816603226405,312.0,380.0,68.0,68.0,-68.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0242,Female,22.0,24.842,91.294,46.087,14.778,87.486,-28.15650191200831,56.00000000000001,-32.35824531977803,457.0,512.0,55.0,55.0,-55.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0493,Other,18.0,45.899,44.394,32.759,2.61,37.187,-29.927956004086198,55.00000000000001,-32.389493637760154,42.0,64.0,22.0,22.0,-22.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0287,Female,63.0,4.08,29.874,78.466,31.4,41.138,-19.457128286376456,54.0,-32.5140089852337,620.0,580.0,-40.0,40.0,40.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0212,Female,35.0,29.704,74.527,40.935,70.359,12.828,-20.67689155836078,53.0,-32.696567192339266,312.0,350.0,38.0,38.0,-38.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0254,Female,37.0,62.314,66.967,17.523,5.957,23.47,-32.015908927528756,52.0,-32.71463949184735,487.0,532.0,45.0,45.0,-45.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0195,Other,58.0,72.312,42.367,6.06,55.61,2.653,-26.670199014777758,51.0,-32.74044355537042,350.0,420.0,70.0,70.0,-70.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0354,Other,41.0,38.744,61.095,79.461,63.03,57.187,-19.400849896653344,50.0,-32.76567308324422,65.0,84.0,19.0,19.0,-19.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0458,Other,60.0,26.24,44.684,7.979,75.699,28.007,-22.474033746086075,49.0,-32.77905676936328,487.0,520.0,33.0,33.0,-33.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0405,Female,27.0,69.557,90.114,87.405,81.324,22.499,-17.85095162050539,48.0,-32.78786723786129,450.0,510.0,60.0,60.0,-60.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0384,Female,37.0,76.047,91.578,40.462,56.225,62.915,-25.69083619858182,47.0,-32.809525248763855,687.0,620.0,-67.0,67.0,67.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0420,Other,36.0,5.427,63.844,29.516,81.592,47.012,-19.979874781606036,46.0,-32.8401576218903,217.0,242.0,25.0,25.0,-25.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0496,Other,43.0,75.461,32.92,79.872,28.461,4.843,-22.959810757052622,45.0,-32.849273836188054,487.0,425.0,-62.0,62.0,62.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0333,Other,26.0,15.194,81.144,62.448,32.142,59.638,-23.641197449755893,44.0,-32.89829973253621,450.0,520.0,70.0,70.0,-70.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0466,Female,65.0,49.772,24.86,92.964,18.359,66.542,-22.232122665448863,43.0,-32.91591698649715,423.0,387.0,-36.0,36.0,36.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0071,Other,65.0,53.3,21.447,23.196,50.363,49.629,-24.992098633865524,42.0,-33.00857383600261,450.0,520.0,70.0,70.0,-70.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0171,Male,55.0,4.338,12.476,89.817,11.986,87.011,-20.65769569589752,41.0,-33.09201429912616,623.0,660.0,37.0,37.0,-37.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0026,Female,56.0,86.732,65.388,56.953,70.873,19.547,-21.878707651322763,40.0,-33.17688342787484,450.0,510.0,60.0,60.0,-60.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0318,Male,29.0,88.709,84.938,13.35,31.265,75.738,-31.362674859115288,39.0,-33.25300045806073,387.0,462.0,75.0,75.0,-75.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0311,Male,45.0,33.829,35.322,83.665,30.487,51.698,-21.032870954934662,38.0,-33.35353483638456,423.0,480.0,57.0,57.0,-57.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0343,Male,26.0,20.79,67.631,15.184,80.789,31.189,-21.707000829860654,37.0,-33.366389813985414,472.0,505.0,33.0,33.0,-33.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0176,Male,19.0,42.352,40.702,7.823,11.251,9.119,-29.93456446925413,36.0,-33.45661742626689,120.0,84.0,-36.0,36.0,36.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0119,Male,51.0,21.715,44.037,78.287,58.053,92.4,-18.50580021810534,35.0,-33.50186080123333,623.0,550.0,-73.0,73.0,73.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0122,Other,27.0,39.312,70.769,4.709,55.939,3.122,-26.434180975505093,34.0,-33.5071658449773,42.0,100.0,58.0,58.0,-58.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0337,Female,53.0,2.705,48.895,39.291,1.415,53.046,-26.998120201492547,33.0,-33.51450920919206,650.0,680.0,30.0,30.0,-30.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0156,Other,34.0,55.798,76.873,81.965,6.441,26.73,-25.560932179726514,32.0,-33.555638862605726,623.0,685.0,62.0,62.0,-62.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0446,Male,18.0,63.672,58.796,49.983,6.089,55.193,-28.99995559165613,31.0,-33.56701560577763,217.0,250.0,33.0,33.0,-33.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0199,Male,61.0,82.053,49.242,26.407,77.097,10.26,-22.35521966079934,30.0,-33.667326285533775,650.0,580.0,-70.0,70.0,70.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0309,Male,47.0,57.397,52.159,14.633,36.682,85.031,-27.994323634599965,28.999999999999996,-33.74075007240932,450.0,380.0,-70.0,70.0,70.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0326,Male,44.0,51.508,62.339,59.4,46.248,73.102,-22.95373319432696,28.000000000000004,-33.74231785716913,450.0,510.0,60.0,60.0,-60.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0316,Other,39.0,71.037,80.235,52.083,34.622,85.899,-27.079434712855765,27.0,-33.75965444311424,420.0,470.0,50.0,50.0,-50.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0453,Other,46.0,34.427,70.982,23.224,42.18,89.344,-26.84762954336037,26.0,-33.88952258227051,217.0,245.0,28.0,28.0,-28.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0342,Other,77.0,56.569,40.437,70.424,67.12,30.69,-18.780398349228026,25.0,-33.97336276490505,217.0,242.0,25.0,25.0,-25.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0003,Male,20.0,21.068,89.378,55.417,64.012,50.349,-20.872266068953262,24.0,-34.05796615298839,217.0,270.0,53.0,53.0,-53.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0449,Other,57.0,45.028,82.065,31.766,71.538,48.05,-22.860754781667154,23.0,-34.31674823062232,473.0,520.0,47.0,47.0,-47.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0180,Male,73.0,34.14,32.815,40.038,65.529,69.99,-20.994625034682223,22.0,-34.337872622090636,487.0,532.0,45.0,45.0,-45.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0243,Other,58.0,42.111,90.828,85.168,71.267,93.862,-18.886016359653837,21.0,-34.342109480934795,687.0,732.0,45.0,45.0,-45.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0048,Male,53.0,53.87,42.8,70.955,52.259,6.229,-19.516607098264924,20.0,-34.453718227561765,472.0,504.0,32.0,32.0,-32.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0295,Female,65.0,39.992,94.827,42.696,73.502,47.931,-20.87402081026086,19.0,-34.48379810694239,687.0,620.0,-67.0,67.0,67.0
Alliance_Com_x_Civil_Defens_x_Domestic_Sec,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0219,Male,18.0,41.277,85.818,37.314,29.024,36.511,-26.42640641231204,18.0,-34.67163049005368,37.0,62.0,25.0,25.0,-25.0
